Status,Site,Station,Species,treatment,cover,DateTimeOriginal,Date,Time,nTime,Cam_days,sun_time_minutes
Persecuted,Bathurst,MP08,Fox,Absent,High,11/11/14 19:57,11/11/14,19:57:06,0.83,131,0.8
Persecuted,Bathurst,MP08,Fox,Absent,High,9/12/14 20:23,9/12/14,20:23:29,0.85,131,0.81
Persecuted,Bathurst,MP08,Fox,Absent,High,9/12/14 20:23,9/12/14,20:23:33,0.85,131,0.81
Persecuted,Bathurst,MP08,Fox,Absent,High,9/12/14 20:23,9/12/14,20:23:36,0.85,131,0.81
Persecuted,Bathurst,MP08,Fox,Absent,High,4/12/14 22:30,4/12/14,22:30:36,0.94,131,0.92
Persecuted,Bathurst,MP08,Fox,Absent,High,4/12/14 22:30,4/12/14,22:30:40,0.94,131,0.92
Persecuted,Bathurst,MP08,Fox,Absent,High,4/12/14 22:30,4/12/14,22:30:43,0.94,131,0.92
Persecuted,Bathurst,MP08,Fox,Absent,High,29/11/14 22:30,29/11/14,22:30:14,0.94,131,0.93
Persecuted,Bathurst,MP08,Fox,Absent,High,29/11/14 22:30,29/11/14,22:30:18,0.94,131,0.93
Persecuted,Bathurst,MP08,Fox,Absent,High,29/11/14 22:30,29/11/14,22:30:21,0.94,131,0.93
Persecuted,Bathurst,MP08,Fox,Absent,High,26/1/15 22:57,26/1/15,22:57:49,0.96,131,0.93
Persecuted,Bathurst,MP08,Fox,Absent,High,26/1/15 22:57,26/1/15,22:57:52,0.96,131,0.93
Persecuted,Bathurst,MP08,Fox,Absent,High,26/1/15 22:57,26/1/15,22:57:55,0.96,131,0.93
Persecuted,Bathurst,MP08,Fox,Absent,High,28/11/14 22:41,28/11/14,22:41:50,0.95,131,0.95
Persecuted,Bathurst,MP08,Fox,Absent,High,28/11/14 22:41,28/11/14,22:41:54,0.95,131,0.95
Persecuted,Bathurst,MP08,Fox,Absent,High,28/11/14 22:41,28/11/14,22:41:57,0.95,131,0.95
Persecuted,Bathurst,MP08,Fox,Absent,High,12/12/14 23:25,12/12/14,23:25:33,0.98,131,0.97
Persecuted,Bathurst,MP08,Fox,Absent,High,12/12/14 23:25,12/12/14,23:25:37,0.98,131,0.97
Persecuted,Bathurst,MP08,Fox,Absent,High,12/12/14 23:25,12/12/14,23:25:40,0.98,131,0.97
Persecuted,Bathurst,MP08,Fox,Absent,High,14/2/15 0:20,14/2/15,0:20:40,0.01,131,0.99
Persecuted,Bathurst,MP08,Fox,Absent,High,14/2/15 0:20,14/2/15,0:20:44,0.01,131,0.99
Persecuted,Bathurst,MP08,Fox,Absent,High,14/2/15 0:20,14/2/15,0:20:47,0.01,131,0.99
Persecuted,Bathurst,MP09,Fox,Absent,High,6/12/14 4:03,6/12/14,4:03:08,0.17,130,0.21
Persecuted,Bathurst,MP09,Fox,Absent,High,6/12/14 4:03,6/12/14,4:03:12,0.17,130,0.21
Persecuted,Bathurst,MP09,Fox,Absent,High,16/12/14 20:10,16/12/14,20:10:05,0.84,130,0.8
Persecuted,Bathurst,MP09,Fox,Absent,High,16/12/14 20:10,16/12/14,20:10:08,0.84,130,0.8
Persecuted,Bathurst,MP09,Fox,Absent,High,25/1/15 20:23,25/1/15,20:23:45,0.85,130,0.8
Persecuted,Bathurst,MP09,Fox,Absent,High,25/1/15 20:23,25/1/15,20:23:48,0.85,130,0.8
Persecuted,Bathurst,MP09,Fox,Absent,High,25/1/15 20:23,25/1/15,20:23:52,0.85,130,0.8
Persecuted,Bathurst,MP09,Fox,Absent,High,8/12/14 20:22,8/12/14,20:22:53,0.85,130,0.81
Persecuted,Bathurst,MP09,Fox,Absent,High,8/12/14 20:22,8/12/14,20:22:56,0.85,130,0.81
Persecuted,Bathurst,MP09,Fox,Absent,High,8/12/14 20:22,8/12/14,20:22:59,0.85,130,0.81
Persecuted,Bathurst,MP09,Fox,Absent,High,17/11/14 20:44,17/11/14,20:44:26,0.86,130,0.84
Persecuted,Bathurst,MP09,Fox,Absent,High,17/11/14 20:44,17/11/14,20:44:29,0.86,130,0.84
Persecuted,Bathurst,MP09,Fox,Absent,High,17/11/14 20:44,17/11/14,20:44:33,0.86,130,0.84
Persecuted,Bathurst,MP09,Fox,Absent,High,13/12/14 22:26,13/12/14,22:26:16,0.93,130,0.91
Persecuted,Bathurst,MP09,Fox,Absent,High,13/12/14 22:26,13/12/14,22:26:20,0.93,130,0.91
Persecuted,Bathurst,MP09,Fox,Absent,High,13/12/14 22:26,13/12/14,22:26:23,0.93,130,0.91
Persecuted,Bathurst,MP10,Fox,Absent,High,30/11/14 23:57,30/11/14,23:57:37,1,131,0
Persecuted,Bathurst,MP10,Fox,Absent,High,30/11/14 23:57,30/11/14,23:57:41,1,131,0
Persecuted,Bathurst,MP10,Fox,Absent,High,30/11/14 23:57,30/11/14,23:57:44,1,131,0
Persecuted,Bathurst,MP10,Fox,Absent,High,9/3/15 9:11,9/3/15,9:11:35,0.38,131,0.37
Persecuted,Bathurst,MP10,Fox,Absent,High,9/3/15 9:11,9/3/15,9:11:38,0.38,131,0.37
Persecuted,Bathurst,MP10,Fox,Absent,High,9/3/15 9:11,9/3/15,9:11:40,0.38,131,0.37
Persecuted,Bathurst,MP10,Fox,Absent,High,20/11/14 23:01,20/11/14,23:01:40,0.96,131,0.96
Persecuted,Bathurst,MP10,Fox,Absent,High,20/11/14 23:01,20/11/14,23:01:43,0.96,131,0.96
Persecuted,Bathurst,MP10,Fox,Absent,High,20/11/14 23:01,20/11/14,23:01:47,0.96,131,0.96
Persecuted,Bathurst,MP11,Fox,Absent,High,13/12/14 0:35,13/12/14,0:35:07,0.02,130,0.02
Persecuted,Bathurst,MP11,Fox,Absent,High,13/12/14 0:35,13/12/14,0:35:11,0.02,130,0.02
Persecuted,Bathurst,MP11,Fox,Absent,High,13/12/14 0:35,13/12/14,0:35:14,0.02,130,0.02
Persecuted,Bathurst,MP11,Fox,Absent,High,19/12/14 0:46,19/12/14,0:46:00,0.03,130,0.03
Persecuted,Bathurst,MP11,Fox,Absent,High,19/12/14 0:46,19/12/14,0:46:03,0.03,130,0.03
Persecuted,Bathurst,MP11,Fox,Absent,High,19/12/14 0:46,19/12/14,0:46:07,0.03,130,0.03
Persecuted,Bathurst,MP11,Fox,Absent,High,24/2/15 1:05,24/2/15,1:05:41,0.05,130,0.04
Persecuted,Bathurst,MP11,Fox,Absent,High,24/2/15 1:05,24/2/15,1:05:44,0.05,130,0.04
Persecuted,Bathurst,MP11,Fox,Absent,High,24/2/15 1:06,24/2/15,1:06:03,0.05,130,0.04
Persecuted,Bathurst,MP11,Fox,Absent,High,24/2/15 1:06,24/2/15,1:06:07,0.05,130,0.04
Persecuted,Bathurst,MP11,Fox,Absent,High,24/2/15 1:06,24/2/15,1:06:10,0.05,130,0.04
Persecuted,Bathurst,MP11,Fox,Absent,High,10/3/15 1:21,10/3/15,1:21:17,0.06,130,0.05
Persecuted,Bathurst,MP11,Fox,Absent,High,10/3/15 1:21,10/3/15,1:21:21,0.06,130,0.05
Persecuted,Bathurst,MP11,Fox,Absent,High,10/3/15 1:21,10/3/15,1:21:25,0.06,130,0.05
Persecuted,Bathurst,MP11,Fox,Absent,High,19/2/15 1:58,19/2/15,1:58:59,0.08,130,0.07
Persecuted,Bathurst,MP11,Fox,Absent,High,19/2/15 1:59,19/2/15,1:59:02,0.08,130,0.07
Persecuted,Bathurst,MP11,Fox,Absent,High,19/2/15 1:59,19/2/15,1:59:06,0.08,130,0.07
Persecuted,Bathurst,MP11,Fox,Absent,High,21/11/14 1:44,21/11/14,1:44:10,0.07,130,0.09
Persecuted,Bathurst,MP11,Fox,Absent,High,21/11/14 1:44,21/11/14,1:44:14,0.07,130,0.09
Persecuted,Bathurst,MP11,Fox,Absent,High,21/11/14 1:44,21/11/14,1:44:17,0.07,130,0.09
Persecuted,Bathurst,MP11,Fox,Absent,High,11/2/15 4:25,11/2/15,4:25:03,0.18,130,0.18
Persecuted,Bathurst,MP11,Fox,Absent,High,11/2/15 4:25,11/2/15,4:25:07,0.18,130,0.18
Persecuted,Bathurst,MP11,Fox,Absent,High,11/2/15 4:25,11/2/15,4:25:10,0.18,130,0.18
Persecuted,Bathurst,MP11,Fox,Absent,High,9/3/15 4:30,9/3/15,4:30:04,0.19,130,0.18
Persecuted,Bathurst,MP11,Fox,Absent,High,9/3/15 4:30,9/3/15,4:30:08,0.19,130,0.18
Persecuted,Bathurst,MP11,Fox,Absent,High,9/3/15 4:30,9/3/15,4:30:11,0.19,130,0.18
Persecuted,Bathurst,MP11,Fox,Absent,High,1/3/15 5:31,1/3/15,5:31:38,0.23,130,0.23
Persecuted,Bathurst,MP11,Fox,Absent,High,1/3/15 5:31,1/3/15,5:31:57,0.23,130,0.23
Persecuted,Bathurst,MP11,Fox,Absent,High,17/12/14 4:42,17/12/14,4:42:11,0.2,130,0.24
Persecuted,Bathurst,MP11,Fox,Absent,High,17/12/14 4:42,17/12/14,4:42:14,0.2,130,0.24
Persecuted,Bathurst,MP11,Fox,Absent,High,6/3/15 11:50,6/3/15,11:50:44,0.49,130,0.48
Persecuted,Bathurst,MP11,Fox,Absent,High,6/3/15 11:50,6/3/15,11:50:47,0.49,130,0.48
Persecuted,Bathurst,MP11,Fox,Absent,High,6/3/15 11:50,6/3/15,11:50:49,0.49,130,0.48
Persecuted,Bathurst,MP11,Fox,Absent,High,6/3/15 12:11,6/3/15,12:11:17,0.51,130,0.5
Persecuted,Bathurst,MP11,Fox,Absent,High,6/3/15 12:11,6/3/15,12:11:19,0.51,130,0.5
Persecuted,Bathurst,MP11,Fox,Absent,High,6/3/15 12:11,6/3/15,12:11:22,0.51,130,0.5
Persecuted,Bathurst,MP11,Fox,Absent,High,6/3/15 12:12,6/3/15,12:12:59,0.51,130,0.5
Persecuted,Bathurst,MP11,Fox,Absent,High,6/3/15 12:13,6/3/15,12:13:02,0.51,130,0.5
Persecuted,Bathurst,MP11,Fox,Absent,High,6/3/15 12:13,6/3/15,12:13:05,0.51,130,0.5
Persecuted,Bathurst,MP11,Fox,Absent,High,6/3/15 12:41,6/3/15,12:41:03,0.53,130,0.52
Persecuted,Bathurst,MP11,Fox,Absent,High,6/3/15 12:41,6/3/15,12:41:06,0.53,130,0.52
Persecuted,Bathurst,MP11,Fox,Absent,High,6/3/15 12:41,6/3/15,12:41:09,0.53,130,0.52
Persecuted,Bathurst,MP11,Fox,Absent,High,14/1/15 18:14,14/1/15,18:14:18,0.76,130,0.71
Persecuted,Bathurst,MP11,Fox,Absent,High,14/1/15 18:14,14/1/15,18:14:20,0.76,130,0.71
Persecuted,Bathurst,MP11,Fox,Absent,High,14/1/15 18:14,14/1/15,18:14:23,0.76,130,0.71
Persecuted,Bathurst,MP11,Fox,Absent,High,6/11/14 19:44,6/11/14,19:44:48,0.82,130,0.79
Persecuted,Bathurst,MP11,Fox,Absent,High,6/11/14 19:44,6/11/14,19:44:52,0.82,130,0.79
Persecuted,Bathurst,MP11,Fox,Absent,High,6/11/14 19:44,6/11/14,19:44:55,0.82,130,0.79
Persecuted,Bathurst,MP11,Fox,Absent,High,5/12/14 20:16,5/12/14,20:16:04,0.84,130,0.8
Persecuted,Bathurst,MP11,Fox,Absent,High,5/12/14 20:16,5/12/14,20:16:08,0.84,130,0.8
Persecuted,Bathurst,MP11,Fox,Absent,High,5/12/14 20:16,5/12/14,20:16:11,0.84,130,0.8
Persecuted,Bathurst,MP11,Fox,Absent,High,10/11/14 20:08,10/11/14,20:08:07,0.84,130,0.82
Persecuted,Bathurst,MP11,Fox,Absent,High,10/11/14 20:08,10/11/14,20:08:10,0.84,130,0.82
Persecuted,Bathurst,MP11,Fox,Absent,High,10/11/14 20:08,10/11/14,20:08:14,0.84,130,0.82
Persecuted,Bathurst,MP11,Fox,Absent,High,7/3/15 20:08,7/3/15,20:08:51,0.84,130,0.82
Persecuted,Bathurst,MP11,Fox,Absent,High,7/3/15 20:08,7/3/15,20:08:54,0.84,130,0.82
Persecuted,Bathurst,MP11,Fox,Absent,High,7/3/15 20:08,7/3/15,20:08:58,0.84,130,0.82
Persecuted,Bathurst,MP11,Fox,Absent,High,17/2/15 20:56,17/2/15,20:56:05,0.87,130,0.84
Persecuted,Bathurst,MP11,Fox,Absent,High,17/2/15 20:56,17/2/15,20:56:09,0.87,130,0.84
Persecuted,Bathurst,MP11,Fox,Absent,High,17/2/15 20:56,17/2/15,20:56:13,0.87,130,0.84
Persecuted,Bathurst,MP11,Fox,Absent,High,9/11/14 20:40,9/11/14,20:40:02,0.86,130,0.84
Persecuted,Bathurst,MP11,Fox,Absent,High,9/11/14 20:40,9/11/14,20:40:05,0.86,130,0.84
Persecuted,Bathurst,MP11,Fox,Absent,High,9/11/14 20:40,9/11/14,20:40:09,0.86,130,0.84
Persecuted,Bathurst,MP11,Fox,Absent,High,18/11/14 21:11,18/11/14,21:11:15,0.88,130,0.86
Persecuted,Bathurst,MP11,Fox,Absent,High,18/11/14 21:11,18/11/14,21:11:18,0.88,130,0.86
Persecuted,Bathurst,MP11,Fox,Absent,High,18/11/14 21:11,18/11/14,21:11:22,0.88,130,0.86
Persecuted,Bathurst,MP11,Fox,Absent,High,22/2/15 21:39,22/2/15,21:39:51,0.9,130,0.87
Persecuted,Bathurst,MP11,Fox,Absent,High,22/2/15 21:39,22/2/15,21:39:54,0.9,130,0.87
Persecuted,Bathurst,MP11,Fox,Absent,High,22/2/15 21:39,22/2/15,21:39:58,0.9,130,0.87
Persecuted,Bathurst,MP11,Fox,Absent,High,16/12/14 21:33,16/12/14,21:33:42,0.9,130,0.87
Persecuted,Bathurst,MP11,Fox,Absent,High,16/12/14 21:33,16/12/14,21:33:45,0.9,130,0.87
Persecuted,Bathurst,MP11,Fox,Absent,High,16/12/14 21:33,16/12/14,21:33:49,0.9,130,0.87
Persecuted,Bathurst,MP11,Fox,Absent,High,17/2/15 21:39,17/2/15,21:39:08,0.9,130,0.87
Persecuted,Bathurst,MP11,Fox,Absent,High,17/2/15 21:39,17/2/15,21:39:11,0.9,130,0.87
Persecuted,Bathurst,MP11,Fox,Absent,High,17/2/15 21:39,17/2/15,21:39:15,0.9,130,0.87
Persecuted,Bathurst,MP11,Fox,Absent,High,5/3/15 22:44,5/3/15,22:44:50,0.95,130,0.94
Persecuted,Bathurst,MP11,Fox,Absent,High,5/3/15 22:44,5/3/15,22:44:54,0.95,130,0.94
Persecuted,Bathurst,MP11,Fox,Absent,High,5/3/15 22:44,5/3/15,22:44:57,0.95,130,0.94
Persecuted,Bathurst,MP11,Fox,Absent,High,16/11/14 22:45,16/11/14,22:45:27,0.95,130,0.95
Persecuted,Bathurst,MP11,Fox,Absent,High,16/11/14 22:45,16/11/14,22:45:31,0.95,130,0.95
Persecuted,Bathurst,MP11,Fox,Absent,High,16/11/14 22:45,16/11/14,22:45:35,0.95,130,0.95
Persecuted,Bathurst,MP11,Fox,Absent,High,16/2/15 23:25,16/2/15,23:25:17,0.98,130,0.96
Persecuted,Bathurst,MP11,Fox,Absent,High,16/2/15 23:25,16/2/15,23:25:20,0.98,130,0.96
Persecuted,Bathurst,MP11,Fox,Absent,High,16/2/15 23:25,16/2/15,23:25:23,0.98,130,0.96
Persecuted,Bathurst,MP11,Fox,Absent,High,8/3/15 23:26,8/3/15,23:26:51,0.98,130,0.97
Persecuted,Bathurst,MP11,Fox,Absent,High,8/3/15 23:26,8/3/15,23:26:54,0.98,130,0.97
Persecuted,Bathurst,MP11,Fox,Absent,High,8/3/15 23:26,8/3/15,23:26:58,0.98,130,0.97
Persecuted,Bathurst,MP11,Fox,Absent,High,8/3/15 23:27,8/3/15,23:27:40,0.98,130,0.97
Persecuted,Bathurst,MP11,Fox,Absent,High,8/3/15 23:27,8/3/15,23:27:44,0.98,130,0.97
Persecuted,Bathurst,MP11,Fox,Absent,High,8/3/15 23:27,8/3/15,23:27:47,0.98,130,0.97
Persecuted,Bathurst,MP11,Fox,Absent,High,11/11/14 23:11,11/11/14,23:11:05,0.97,130,0.97
Persecuted,Bathurst,MP11,Fox,Absent,High,11/11/14 23:11,11/11/14,23:11:08,0.97,130,0.97
Persecuted,Bathurst,MP11,Fox,Absent,High,11/11/14 23:11,11/11/14,23:11:12,0.97,130,0.97
Persecuted,Bathurst,MP11,Fox,Absent,High,29/11/14 23:39,29/11/14,23:39:23,0.99,130,0.99
Persecuted,Bathurst,MP11,Fox,Absent,High,29/11/14 23:39,29/11/14,23:39:27,0.99,130,0.99
Persecuted,Bathurst,MP11,Fox,Absent,High,29/11/14 23:39,29/11/14,23:39:30,0.99,130,0.99
Persecuted,Bathurst,MP12,Fox,Absent,High,10/1/15 0:49,10/1/15,0:49:59,0.03,131,0.02
Persecuted,Bathurst,MP12,Fox,Absent,High,10/1/15 0:50,10/1/15,0:50:03,0.03,131,0.02
Persecuted,Bathurst,MP12,Fox,Absent,High,10/1/15 0:50,10/1/15,0:50:06,0.03,131,0.02
Persecuted,Bathurst,MP12,Fox,Absent,High,18/1/15 0:51,18/1/15,0:51:14,0.04,131,0.03
Persecuted,Bathurst,MP12,Fox,Absent,High,18/1/15 0:51,18/1/15,0:51:17,0.04,131,0.03
Persecuted,Bathurst,MP12,Fox,Absent,High,18/1/15 0:51,18/1/15,0:51:21,0.04,131,0.03
Persecuted,Bathurst,MP12,Fox,Absent,High,24/12/14 1:08,24/12/14,1:08:35,0.05,131,0.06
Persecuted,Bathurst,MP12,Fox,Absent,High,24/12/14 1:08,24/12/14,1:08:38,0.05,131,0.06
Persecuted,Bathurst,MP12,Fox,Absent,High,24/12/14 1:08,24/12/14,1:08:42,0.05,131,0.06
Persecuted,Bathurst,MP12,Fox,Absent,High,30/12/14 1:13,30/12/14,1:13:50,0.05,131,0.06
Persecuted,Bathurst,MP12,Fox,Absent,High,30/12/14 1:13,30/12/14,1:13:53,0.05,131,0.06
Persecuted,Bathurst,MP12,Fox,Absent,High,30/12/14 1:13,30/12/14,1:13:57,0.05,131,0.06
Persecuted,Bathurst,MP12,Fox,Absent,High,30/12/14 1:15,30/12/14,1:15:45,0.05,131,0.06
Persecuted,Bathurst,MP12,Fox,Absent,High,30/12/14 1:15,30/12/14,1:15:49,0.05,131,0.06
Persecuted,Bathurst,MP12,Fox,Absent,High,16/1/15 1:47,16/1/15,1:47:15,0.07,131,0.07
Persecuted,Bathurst,MP12,Fox,Absent,High,16/1/15 1:47,16/1/15,1:47:19,0.07,131,0.07
Persecuted,Bathurst,MP12,Fox,Absent,High,16/1/15 1:47,16/1/15,1:47:22,0.07,131,0.07
Persecuted,Bathurst,MP12,Fox,Absent,High,29/11/14 2:18,29/11/14,2:18:00,0.1,131,0.12
Persecuted,Bathurst,MP12,Fox,Absent,High,29/11/14 2:18,29/11/14,2:18:03,0.1,131,0.12
Persecuted,Bathurst,MP12,Fox,Absent,High,29/11/14 2:18,29/11/14,2:18:07,0.1,131,0.12
Persecuted,Bathurst,MP12,Fox,Absent,High,17/1/15 19:39,17/1/15,19:39:40,0.82,131,0.76
Persecuted,Bathurst,MP12,Fox,Absent,High,17/1/15 19:39,17/1/15,19:39:42,0.82,131,0.76
Persecuted,Bathurst,MP12,Fox,Absent,High,6/12/14 19:59,6/12/14,19:59:59,0.83,131,0.78
Persecuted,Bathurst,MP12,Fox,Absent,High,1/12/14 20:09,1/12/14,20:09:40,0.84,131,0.8
Persecuted,Bathurst,MP12,Fox,Absent,High,1/12/14 20:09,1/12/14,20:09:43,0.84,131,0.8
Persecuted,Bathurst,MP12,Fox,Absent,High,1/12/14 20:09,1/12/14,20:09:46,0.84,131,0.8
Persecuted,Bathurst,MP12,Fox,Absent,High,15/1/15 20:23,15/1/15,20:23:27,0.85,131,0.8
Persecuted,Bathurst,MP12,Fox,Absent,High,15/1/15 20:23,15/1/15,20:23:30,0.85,131,0.8
Persecuted,Bathurst,MP12,Fox,Absent,High,15/1/15 20:23,15/1/15,20:23:33,0.85,131,0.8
Persecuted,Bathurst,MP12,Fox,Absent,High,14/1/15 20:22,14/1/15,20:22:41,0.85,131,0.8
Persecuted,Bathurst,MP12,Fox,Absent,High,14/1/15 20:22,14/1/15,20:22:44,0.85,131,0.8
Persecuted,Bathurst,MP12,Fox,Absent,High,14/1/15 20:22,14/1/15,20:22:47,0.85,131,0.8
Persecuted,Bathurst,MP12,Fox,Absent,High,11/2/15 20:07,11/2/15,20:07:59,0.84,131,0.8
Persecuted,Bathurst,MP12,Fox,Absent,High,11/2/15 20:08,11/2/15,20:08:02,0.84,131,0.8
Persecuted,Bathurst,MP12,Fox,Absent,High,11/2/15 20:08,11/2/15,20:08:06,0.84,131,0.8
Persecuted,Bathurst,MP12,Fox,Absent,High,21/12/14 20:17,21/12/14,20:17:09,0.85,131,0.81
Persecuted,Bathurst,MP12,Fox,Absent,High,21/12/14 20:17,21/12/14,20:17:13,0.85,131,0.81
Persecuted,Bathurst,MP12,Fox,Absent,High,21/12/14 20:17,21/12/14,20:17:16,0.85,131,0.81
Persecuted,Bathurst,MP12,Fox,Absent,High,7/12/14 20:26,7/12/14,20:26:27,0.85,131,0.81
Persecuted,Bathurst,MP12,Fox,Absent,High,7/12/14 20:26,7/12/14,20:26:31,0.85,131,0.81
Persecuted,Bathurst,MP12,Fox,Absent,High,7/12/14 20:26,7/12/14,20:26:34,0.85,131,0.81
Persecuted,Bathurst,MP12,Fox,Absent,High,14/1/15 20:34,14/1/15,20:34:33,0.86,131,0.81
Persecuted,Bathurst,MP12,Fox,Absent,High,14/1/15 20:34,14/1/15,20:34:37,0.86,131,0.81
Persecuted,Bathurst,MP12,Fox,Absent,High,14/1/15 20:34,14/1/15,20:34:40,0.86,131,0.81
Persecuted,Bathurst,MP12,Fox,Absent,High,30/12/14 20:34,30/12/14,20:34:55,0.86,131,0.82
Persecuted,Bathurst,MP12,Fox,Absent,High,30/12/14 20:34,30/12/14,20:34:59,0.86,131,0.82
Persecuted,Bathurst,MP12,Fox,Absent,High,23/12/14 20:39,23/12/14,20:39:17,0.86,131,0.82
Persecuted,Bathurst,MP12,Fox,Absent,High,23/12/14 20:39,23/12/14,20:39:20,0.86,131,0.82
Persecuted,Bathurst,MP12,Fox,Absent,High,23/12/14 20:39,23/12/14,20:39:24,0.86,131,0.82
Persecuted,Bathurst,MP12,Fox,Absent,High,10/2/15 20:59,10/2/15,20:59:42,0.87,131,0.84
Persecuted,Bathurst,MP12,Fox,Absent,High,10/2/15 20:59,10/2/15,20:59:45,0.87,131,0.84
Persecuted,Bathurst,MP12,Fox,Absent,High,10/2/15 20:59,10/2/15,20:59:49,0.87,131,0.84
Persecuted,Bathurst,MP12,Fox,Absent,High,15/1/15 21:10,15/1/15,21:10:12,0.88,131,0.84
Persecuted,Bathurst,MP12,Fox,Absent,High,15/1/15 21:10,15/1/15,21:10:16,0.88,131,0.84
Persecuted,Bathurst,MP12,Fox,Absent,High,15/1/15 21:10,15/1/15,21:10:19,0.88,131,0.84
Persecuted,Bathurst,MP12,Fox,Absent,High,3/1/15 21:25,3/1/15,21:25:30,0.89,131,0.85
Persecuted,Bathurst,MP12,Fox,Absent,High,3/1/15 21:25,3/1/15,21:25:33,0.89,131,0.85
Persecuted,Bathurst,MP12,Fox,Absent,High,3/1/15 21:25,3/1/15,21:25:37,0.89,131,0.85
Persecuted,Bathurst,MP12,Fox,Absent,High,8/1/15 21:17,8/1/15,21:17:51,0.89,131,0.85
Persecuted,Bathurst,MP12,Fox,Absent,High,8/1/15 21:17,8/1/15,21:17:54,0.89,131,0.85
Persecuted,Bathurst,MP12,Fox,Absent,High,8/1/15 21:17,8/1/15,21:17:58,0.89,131,0.85
Persecuted,Bathurst,MP12,Fox,Absent,High,3/1/15 21:39,3/1/15,21:39:13,0.9,131,0.86
Persecuted,Bathurst,MP12,Fox,Absent,High,3/1/15 21:39,3/1/15,21:39:16,0.9,131,0.86
Persecuted,Bathurst,MP12,Fox,Absent,High,3/1/15 21:39,3/1/15,21:39:20,0.9,131,0.86
Persecuted,Bathurst,MP12,Fox,Absent,High,24/11/14 21:09,24/11/14,21:09:38,0.88,131,0.86
Persecuted,Bathurst,MP12,Fox,Absent,High,24/11/14 21:09,24/11/14,21:09:42,0.88,131,0.86
Persecuted,Bathurst,MP12,Fox,Absent,High,24/11/14 21:09,24/11/14,21:09:45,0.88,131,0.86
Persecuted,Bathurst,MP12,Fox,Absent,High,19/12/14 21:39,19/12/14,21:39:09,0.9,131,0.87
Persecuted,Bathurst,MP12,Fox,Absent,High,19/12/14 21:39,19/12/14,21:39:12,0.9,131,0.87
Persecuted,Bathurst,MP12,Fox,Absent,High,19/12/14 21:39,19/12/14,21:39:16,0.9,131,0.87
Persecuted,Bathurst,MP12,Fox,Absent,High,3/1/15 21:49,3/1/15,21:49:52,0.91,131,0.87
Persecuted,Bathurst,MP12,Fox,Absent,High,3/1/15 21:49,3/1/15,21:49:55,0.91,131,0.87
Persecuted,Bathurst,MP12,Fox,Absent,High,3/1/15 21:49,3/1/15,21:49:59,0.91,131,0.87
Persecuted,Bathurst,MP12,Fox,Absent,High,13/11/14 21:28,13/11/14,21:28:09,0.89,131,0.87
Persecuted,Bathurst,MP12,Fox,Absent,High,13/11/14 21:28,13/11/14,21:28:12,0.89,131,0.87
Persecuted,Bathurst,MP12,Fox,Absent,High,13/11/14 21:28,13/11/14,21:28:16,0.89,131,0.87
Persecuted,Bathurst,MP12,Fox,Absent,High,2/12/14 22:00,2/12/14,22:00:57,0.92,131,0.9
Persecuted,Bathurst,MP12,Fox,Absent,High,2/12/14 22:01,2/12/14,22:01:01,0.92,131,0.9
Persecuted,Bathurst,MP12,Fox,Absent,High,16/1/15 22:25,16/1/15,22:25:54,0.93,131,0.9
Persecuted,Bathurst,MP12,Fox,Absent,High,16/1/15 22:25,16/1/15,22:25:57,0.93,131,0.9
Persecuted,Bathurst,MP12,Fox,Absent,High,16/1/15 22:26,16/1/15,22:26:01,0.93,131,0.9
Persecuted,Bathurst,MP12,Fox,Absent,High,20/12/14 22:20,20/12/14,22:20:58,0.93,131,0.91
Persecuted,Bathurst,MP12,Fox,Absent,High,31/12/14 22:12,31/12/14,22:12:46,0.93,131,0.91
Persecuted,Bathurst,MP12,Fox,Absent,High,31/12/14 22:12,31/12/14,22:12:49,0.93,131,0.91
Persecuted,Bathurst,MP12,Fox,Absent,High,31/12/14 22:12,31/12/14,22:12:53,0.93,131,0.91
Persecuted,Bathurst,MP12,Fox,Absent,High,12/11/14 22:03,12/11/14,22:03:38,0.92,131,0.91
Persecuted,Bathurst,MP12,Fox,Absent,High,12/11/14 22:03,12/11/14,22:03:41,0.92,131,0.91
Persecuted,Bathurst,MP12,Fox,Absent,High,12/11/14 22:03,12/11/14,22:03:44,0.92,131,0.91
Persecuted,Bathurst,MP12,Fox,Absent,High,20/11/14 22:17,20/11/14,22:17:21,0.93,131,0.92
Persecuted,Bathurst,MP12,Fox,Absent,High,20/11/14 22:17,20/11/14,22:17:25,0.93,131,0.92
Persecuted,Bathurst,MP12,Fox,Absent,High,20/11/14 22:17,20/11/14,22:17:28,0.93,131,0.92
Persecuted,Bathurst,MP12,Fox,Absent,High,1/1/15 22:42,1/1/15,22:42:37,0.95,131,0.92
Persecuted,Bathurst,MP12,Fox,Absent,High,1/1/15 22:42,1/1/15,22:42:40,0.95,131,0.92
Persecuted,Bathurst,MP12,Fox,Absent,High,1/1/15 22:42,1/1/15,22:42:43,0.95,131,0.92
Persecuted,Bathurst,MP12,Fox,Absent,High,16/11/14 22:37,16/11/14,22:37:44,0.94,131,0.93
Persecuted,Bathurst,MP12,Fox,Absent,High,16/11/14 22:37,16/11/14,22:37:48,0.94,131,0.93
Persecuted,Bathurst,MP12,Fox,Absent,High,16/11/14 22:37,16/11/14,22:37:51,0.94,131,0.93
