site,fullrep,species,uevent,totbit,totmsbit,grpsiz,posi,indfeeding
ks,ks_4_1,Siganus javus,"ks_4_1_3,12_1",5,1.071681033,3,3,1
ks,ks_4_1,Siganus javus,"ks_4_1_3,7_3",20,4.286724134,3,3,3
ks,ks_4_1,Siganus javus,"ks_4_1_4,5_3",3,0.387905896,3,4,1
ks,ks_4_2,Siganus javus,"ks_4_2_2,10_3",3,0.505204144,3,2,1
ks,ks_4_2,Siganus javus,"ks_4_2_2,5_1",5,0.842006907,3,2,2
ks,ks_4_2,Siganus javus,"ks_4_2_4,3_2",2,0.336802763,3,4,1
ks,ks_6_1,Siganus javus,"ks_6_1_1,3_1",6,1.010408288,3,1,2
ks,ks_6_1,Siganus javus,"ks_6_1_1,9_3",2,0.336802763,3,1,1
ks,ks_6_1,Siganus javus,"ks_6_1_2,1_1",6,1.010408288,3,2,2
ks,ks_6_1,Siganus javus,"ks_6_1_2,6_2",11,1.852415195,3,2,3
ks,ks_6_1,Siganus javus,"ks_6_1_4,1_5",5,0.482764544,3,4,2
ks,ks_6_2,Siganus javus,"ks_6_2_2,5_1",6,0.775811793,3,2,2
ks,ks_6_2,Siganus javus,"ks_6_2_3,3_7",4,0.517207862,3,3,1
ks,ks_6_2,Siganus javus,"ks_6_2_4,1_4",4,0.673605525,3,4,3
ks,ks_8_1,Siganus javus,"ks_8_1_2,9_1",3,0.505204144,3,2,3
ks,ks_8_1,Siganus javus,"ks_8_1_4,12_1",1,0.168401381,3,4,1
ks,ks_8_1,Siganus javus,"ks_8_1_4,6_2",3,0.505204144,3,4,1
ks,ks_8_2,Siganus javus,"ks_8_2_1,11_1",1,0.168401381,3,1,1
rl,rl_1_2,Siganus javus,"rl_1_2_3,11_3",2,0.480031435,3,3,1
rl,rl_1_2,Siganus javus,"rl_1_2_4,8_3",3,0.720047152,3,4,3
rl,rl_5_1,Siganus javus,"rl_5_1_4,3_3",2,0.428672413,3,4,1
rl,rl_5_2,Siganus javus,"rl_5_2_2,6_7",3,0.720047152,3,2,1
rl,rl_7_1,Siganus javus,"rl_7_1_3,1_4",5,1.200078587,3,3,1
rl,rl_7_1,Siganus javus,"rl_7_1_4,1_5",5,1.200078587,3,4,2
rl,rl_7_1,Siganus javus,"rl_7_1_4,6_4",6,1.440094304,3,4,2
rl,rl_7_2,Siganus javus,"rl_7_2_3,1_1",5,1.071681033,3,3,1
rl,rl_7_2,Siganus javus,"rl_7_2_4,1_2",5,1.071681033,3,4,1
rl,rl_7_2,Siganus javus,"rl_7_2_4,9_3",4,0.96006287,3,4,2
ks,ks_2_2,Siganus virgatus ,"ks_2_2_1,11_4",5,1.351067417,3,1,1
ks,ks_2_2,Siganus virgatus ,"ks_2_2_1,11_5",7,1.891494383,3,1,2
ks,ks_2_2,Siganus virgatus ,"ks_2_2_1,12_2",5,1.351067417,3,1,1
ks,ks_2_2,Siganus virgatus ,"ks_2_2_1,5_6",4,1.080853933,3,1,1
ks,ks_2_2,Siganus virgatus ,"ks_2_2_1,8_1",4,1.080853933,3,1,1
ks,ks_2_2,Siganus virgatus ,"ks_2_2_2,10_4",7,1.891494383,3,2,1
ks,ks_2_2,Siganus virgatus ,"ks_2_2_2,11_1",15,4.05320225,3,2,2
ks,ks_2_2,Siganus virgatus ,"ks_2_2_2,3_1",7,1.891494383,3,2,1
ks,ks_2_2,Siganus virgatus ,"ks_2_2_2,3_3",1,0.270213483,3,2,1
ks,ks_2_2,Siganus virgatus ,"ks_2_2_2,7_3",11,2.972348317,3,2,2
ks,ks_2_2,Siganus virgatus ,"ks_2_2_2,8_3",4,1.080853933,3,2,1
ks,ks_2_2,Siganus virgatus ,"ks_2_2_2,8_4",8,2.161707867,3,2,1
ks,ks_2_2,Siganus virgatus ,"ks_2_2_2,8_7",9,2.43192135,3,2,1
ks,ks_2_2,Siganus virgatus ,"ks_2_2_2,9_3",8,2.161707867,3,2,3
ks,ks_2_2,Siganus virgatus ,"ks_2_2_3,4_2",3,0.81064045,3,3,1
ks,ks_2_2,Siganus virgatus ,"ks_2_2_3,4_4",2,0.540426967,3,3,1
ks,ks_2_2,Siganus virgatus ,"ks_2_2_3,5_6",5,1.351067417,3,3,1
ks,ks_2_2,Siganus virgatus ,"ks_2_2_3,6_2",3,0.81064045,3,3,1
ks,ks_2_2,Siganus virgatus ,"ks_2_2_3,8_5",11,2.972348317,3,3,2
ks,ks_2_2,Siganus virgatus ,"ks_2_2_3,9_4",4,1.080853933,3,3,2
ks,ks_2_2,Siganus virgatus ,"ks_2_2_4,11_6",4,1.080853933,3,4,1
ks,ks_2_2,Siganus virgatus ,"ks_2_2_4,2_3",7,1.891494383,3,4,2
ks,ks_2_2,Siganus virgatus ,"ks_2_2_4,5_2",1,0.270213483,3,4,1
ks,ks_2_2,Siganus virgatus ,"ks_2_2_4,5_4",16,4.323415733,3,4,2
ks,ks_2_2,Siganus virgatus ,"ks_2_2_4,9_1",9,2.43192135,3,4,3
ks,ks_4_1,Siganus virgatus ,"ks_4_1_2,2_4",4,1.080853933,3,2,1
ks,ks_4_1,Siganus virgatus ,"ks_4_1_2,4_2",4,1.080853933,3,2,1
ks,ks_4_1,Siganus virgatus ,"ks_4_1_2,5_1",10,2.702134833,3,2,2
ks,ks_4_1,Siganus virgatus ,"ks_4_1_2,5_4",2,0.540426967,3,2,1
ks,ks_4_1,Siganus virgatus ,"ks_4_1_3,1_4",7,1.891494383,3,3,1
ks,ks_4_1,Siganus virgatus ,"ks_4_1_3,10_3",18,4.8638427,3,3,3
ks,ks_4_1,Siganus virgatus ,"ks_4_1_3,6_2",6,1.6212809,3,3,2
ks,ks_4_1,Siganus virgatus ,"ks_4_1_4,11_3",9,2.43192135,3,4,1
ks,ks_4_1,Siganus virgatus ,"ks_4_1_4,3_4",7,1.891494383,3,4,2
ks,ks_4_1,Siganus virgatus ,"ks_4_1_4,5_3",11,2.972348317,3,4,2
ks,ks_4_2,Siganus virgatus ,"ks_4_2_3,10_4",4,1.080853933,3,3,1
ks,ks_4_2,Siganus virgatus ,"ks_4_2_3,5_3",12,3.2425618,3,3,2
ks,ks_4_2,Siganus virgatus ,"ks_4_2_4,10_2",3,0.81064045,3,4,1
ks,ks_4_2,Siganus virgatus ,"ks_4_2_4,4_3",5,1.351067417,3,4,2
ks,ks_4_2,Siganus virgatus ,"ks_4_2_4,9_2",1,0.270213483,3,4,1
ks,ks_4_2,Siganus virgatus ,"ks_4_2_4,9_3",8,2.161707867,3,4,2
ks,ks_6_1,Siganus virgatus ,"ks_6_1_2,13_5",4,1.080853933,3,2,1
ks,ks_6_1,Siganus virgatus ,"ks_6_1_2,13_6",2,0.540426967,3,2,1
ks,ks_6_1,Siganus virgatus ,"ks_6_1_2,3_1",2,0.540426967,3,2,1
ks,ks_6_1,Siganus virgatus ,"ks_6_1_2,9_2",9,2.43192135,3,2,3
ks,ks_6_1,Siganus virgatus ,"ks_6_1_3,1_4",4,1.080853933,3,3,1
ks,ks_6_1,Siganus virgatus ,"ks_6_1_3,11_3",3,0.81064045,3,3,1
ks,ks_6_1,Siganus virgatus ,"ks_6_1_3,11_4",2,0.540426967,3,3,1
ks,ks_6_1,Siganus virgatus ,"ks_6_1_3,3_2",22,5.944696633,3,3,3
ks,ks_6_1,Siganus virgatus ,"ks_6_1_3,3_4",7,1.891494383,3,3,2
ks,ks_6_1,Siganus virgatus ,"ks_6_1_3,8_1",5,1.351067417,3,3,1
ks,ks_6_1,Siganus virgatus ,"ks_6_1_4,1_6",2,0.540426967,3,4,1
ks,ks_6_1,Siganus virgatus ,"ks_6_1_4,11_1",10,2.702134833,3,4,3
ks,ks_6_1,Siganus virgatus ,"ks_6_1_4,12_3",16,4.323415733,3,4,3
ks,ks_6_1,Siganus virgatus ,"ks_6_1_4,3_2",5,1.351067417,3,4,2
ks,ks_6_1,Siganus virgatus ,"ks_6_1_4,4_1",16,4.323415733,3,4,2
ks,ks_6_1,Siganus virgatus ,"ks_6_1_4,7_2",6,1.6212809,3,4,2
ks,ks_6_2,Siganus virgatus ,"ks_6_2_2,10_3",6,1.6212809,3,2,3
ks,ks_6_2,Siganus virgatus ,"ks_6_2_2,8_2",6,1.6212809,3,2,2
ks,ks_6_2,Siganus virgatus ,"ks_6_2_3,1_2",1,0.270213483,3,3,1
ks,ks_6_2,Siganus virgatus ,"ks_6_2_3,1_3",9,2.43192135,3,3,2
ks,ks_6_2,Siganus virgatus ,"ks_6_2_3,1_4",10,2.702134833,3,3,2
ks,ks_6_2,Siganus virgatus ,"ks_6_2_3,10_2",11,2.972348317,3,3,3
ks,ks_6_2,Siganus virgatus ,"ks_6_2_3,10_5",4,1.080853933,3,3,1
ks,ks_6_2,Siganus virgatus ,"ks_6_2_3,12_1",6,1.6212809,3,3,2
ks,ks_6_2,Siganus virgatus ,"ks_6_2_3,2_2",4,1.080853933,3,3,1
ks,ks_6_2,Siganus virgatus ,"ks_6_2_3,3_6",7,1.891494383,3,3,1
ks,ks_6_2,Siganus virgatus ,"ks_6_2_3,3_7",10,2.702134833,3,3,2
ks,ks_6_2,Siganus virgatus ,"ks_6_2_4,1_4",3,0.81064045,3,4,1
ks,ks_6_2,Siganus virgatus ,"ks_6_2_4,12_1",8,2.161707867,3,4,2
ks,ks_6_2,Siganus virgatus ,"ks_6_2_4,12_2",9,2.43192135,3,4,3
ks,ks_6_2,Siganus virgatus ,"ks_6_2_4,2_1",12,3.2425618,3,4,2
ks,ks_6_2,Siganus virgatus ,"ks_6_2_4,2_4",8,2.161707867,3,4,2
ks,ks_6_2,Siganus virgatus ,"ks_6_2_4,3_4",10,2.702134833,3,4,2
ks,ks_6_2,Siganus virgatus ,"ks_6_2_4,5_2",9,2.43192135,3,4,3
ks,ks_6_2,Siganus virgatus ,"ks_6_2_4,6_1",7,1.891494383,3,4,3
ks,ks_6_2,Siganus virgatus ,"ks_6_2_4,7_4",2,0.540426967,3,4,1
ks,ks_6_2,Siganus virgatus ,"ks_6_2_4,8_1",5,1.351067417,3,4,1
ks,ks_6_2,Siganus virgatus ,"ks_6_2_4,8_6",8,2.161707867,3,4,1
ks,ks_8_1,Siganus virgatus ,"ks_8_1_1,5_1",3,0.81064045,3,1,1
ks,ks_8_1,Siganus virgatus ,"ks_8_1_1,5_2",2,0.540426967,3,1,1
ks,ks_8_1,Siganus virgatus ,"ks_8_1_2,2_1",7,1.891494383,3,2,2
ks,ks_8_1,Siganus virgatus ,"ks_8_1_2,2_2",8,2.161707867,3,2,3
ks,ks_8_1,Siganus virgatus ,"ks_8_1_2,3_1",8,2.161707867,3,2,2
ks,ks_8_1,Siganus virgatus ,"ks_8_1_2,5_1",1,0.270213483,3,2,1
ks,ks_8_1,Siganus virgatus ,"ks_8_1_2,5_5",10,2.702134833,3,2,2
ks,ks_8_1,Siganus virgatus ,"ks_8_1_2,6_2",1,0.270213483,3,2,1
ks,ks_8_1,Siganus virgatus ,"ks_8_1_2,6_3",2,0.540426967,3,2,1
ks,ks_8_1,Siganus virgatus ,"ks_8_1_2,8_3",2,0.540426967,3,2,1
ks,ks_8_1,Siganus virgatus ,"ks_8_1_2,8_4",8,2.161707867,3,2,1
ks,ks_8_1,Siganus virgatus ,"ks_8_1_2,9_1",3,0.81064045,3,2,1
ks,ks_8_1,Siganus virgatus ,"ks_8_1_3,1_2",2,0.540426967,3,3,1
ks,ks_8_1,Siganus virgatus ,"ks_8_1_3,10_4",7,1.891494383,3,3,2
ks,ks_8_1,Siganus virgatus ,"ks_8_1_3,10_5",3,0.81064045,3,3,1
ks,ks_8_1,Siganus virgatus ,"ks_8_1_3,11_3",5,1.351067417,3,3,1
ks,ks_8_1,Siganus virgatus ,"ks_8_1_3,11_5",20,5.404269667,3,3,3
ks,ks_8_1,Siganus virgatus ,"ks_8_1_3,11_7",8,2.161707867,3,3,3
ks,ks_8_1,Siganus virgatus ,"ks_8_1_3,3_2",1,0.270213483,3,3,1
ks,ks_8_1,Siganus virgatus ,"ks_8_1_3,4_3",19,5.134056183,3,3,2
ks,ks_8_1,Siganus virgatus ,"ks_8_1_3,6_2",10,2.702134833,3,3,2
ks,ks_8_1,Siganus virgatus ,"ks_8_1_3,7_3",7,1.891494383,3,3,1
ks,ks_8_1,Siganus virgatus ,"ks_8_1_3,8_2",4,1.080853933,3,3,1
ks,ks_8_1,Siganus virgatus ,"ks_8_1_3,8_5",3,0.81064045,3,3,1
ks,ks_8_1,Siganus virgatus ,"ks_8_1_4,10_1",3,0.81064045,3,4,1
ks,ks_8_1,Siganus virgatus ,"ks_8_1_4,11_2",5,1.351067417,3,4,2
ks,ks_8_1,Siganus virgatus ,"ks_8_1_4,12_5",5,1.351067417,3,4,2
ks,ks_8_1,Siganus virgatus ,"ks_8_1_4,12_6",4,1.080853933,3,4,1
ks,ks_8_1,Siganus virgatus ,"ks_8_1_4,2_5",11,2.972348317,3,4,2
ks,ks_8_1,Siganus virgatus ,"ks_8_1_4,3_4",4,1.080853933,3,4,1
ks,ks_8_1,Siganus virgatus ,"ks_8_1_4,6_3",2,0.540426967,3,4,1
ks,ks_8_1,Siganus virgatus ,"ks_8_1_4,6_4",3,0.81064045,3,4,1
ks,ks_8_1,Siganus virgatus ,"ks_8_1_4,8_1",5,1.351067417,3,4,1
ks,ks_8_1,Siganus virgatus ,"ks_8_1_4,8_5",16,4.323415733,3,4,2
ks,ks_8_1,Siganus virgatus ,"ks_8_1_4,8_9",3,0.81064045,3,4,1
ks,ks_8_2,Siganus virgatus ,"ks_8_2_2,11_7",5,1.351067417,3,2,2
ks,ks_8_2,Siganus virgatus ,"ks_8_2_2,4_5",12,3.2425618,3,2,2
ks,ks_8_2,Siganus virgatus ,"ks_8_2_2,6_2",13,3.512775283,3,2,3
ks,ks_8_2,Siganus virgatus ,"ks_8_2_3,3_3",11,2.972348317,3,3,3
ks,ks_8_2,Siganus virgatus ,"ks_8_2_3,4_5",19,5.134056183,3,3,2
ks,ks_8_2,Siganus virgatus ,"ks_8_2_3,4_6",2,0.540426967,3,3,1
ks,ks_8_2,Siganus virgatus ,"ks_8_2_3,5_4",1,0.270213483,3,3,1
ks,ks_8_2,Siganus virgatus ,"ks_8_2_3,5_5",5,1.351067417,3,3,2
ks,ks_8_2,Siganus virgatus ,"ks_8_2_3,6_6",5,1.351067417,3,3,2
ks,ks_8_2,Siganus virgatus ,"ks_8_2_3,9_4",5,1.351067417,3,3,1
ks,ks_8_2,Siganus virgatus ,"ks_8_2_3,9_5",2,0.540426967,3,3,1
ks,ks_8_2,Siganus virgatus ,"ks_8_2_4,1_4",4,1.080853933,3,4,1
ks,ks_8_2,Siganus virgatus ,"ks_8_2_4,1_8",3,0.81064045,3,4,1
ks,ks_8_2,Siganus virgatus ,"ks_8_2_4,4_1",10,2.702134833,3,4,2
ks,ks_8_2,Siganus virgatus ,"ks_8_2_4,6_3",6,1.6212809,3,4,1
ks,ks_8_2,Siganus virgatus ,"ks_8_2_4,8_5",5,1.351067417,3,4,1
rl,rl_1_1,Siganus virgatus ,"rl_1_1_1,4_1",10,2.702134833,3,1,3
rl,rl_1_1,Siganus virgatus ,"rl_1_1_2,7_2",7,1.891494383,3,2,3
rl,rl_1_1,Siganus virgatus ,"rl_1_1_2,9_2",32,8.646831467,3,2,2
rl,rl_1_1,Siganus virgatus ,"rl_1_1_3,1_2",31,8.376617984,3,3,2
rl,rl_1_1,Siganus virgatus ,"rl_1_1_3,1_3",10,2.371877986,3,3,1
rl,rl_1_1,Siganus virgatus ,"rl_1_1_3,12_1",9,2.43192135,3,3,2
rl,rl_1_1,Siganus virgatus ,"rl_1_1_3,3_1",13,3.512775283,3,3,2
rl,rl_1_1,Siganus virgatus ,"rl_1_1_3,3_6",15,4.05320225,3,3,1
rl,rl_1_1,Siganus virgatus ,"rl_1_1_3,4_1",25,6.755337083,3,3,2
rl,rl_1_1,Siganus virgatus ,"rl_1_1_3,4_4",21,5.67448315,3,3,2
rl,rl_1_1,Siganus virgatus ,"rl_1_1_3,5_1",35,9.457471917,3,3,3
rl,rl_1_1,Siganus virgatus ,"rl_1_1_3,8_4",15,4.05320225,3,3,2
rl,rl_1_1,Siganus virgatus ,"rl_1_1_4,11_10",44,11.88939327,3,4,3
rl,rl_1_1,Siganus virgatus ,"rl_1_1_4,11_8",7,1.891494383,3,4,1
rl,rl_1_1,Siganus virgatus ,"rl_1_1_4,12_1",8,2.161707867,3,4,2
rl,rl_1_1,Siganus virgatus ,"rl_1_1_4,12_3",11,2.972348317,3,4,2
rl,rl_1_1,Siganus virgatus ,"rl_1_1_4,12_5",7,1.891494383,3,4,1
rl,rl_1_1,Siganus virgatus ,"rl_1_1_4,13_2",4,1.080853933,3,4,1
rl,rl_1_1,Siganus virgatus ,"rl_1_1_4,3_3",29,7.836191017,3,4,2
rl,rl_1_1,Siganus virgatus ,"rl_1_1_4,5_3",10,2.702134833,3,4,1
rl,rl_1_1,Siganus virgatus ,"rl_1_1_4,5_5",10,2.702134833,3,4,2
rl,rl_1_1,Siganus virgatus ,"rl_1_1_4,7_2",11,2.972348317,3,4,2
rl,rl_1_1,Siganus virgatus ,"rl_1_1_4,8_4",19,5.134056183,3,4,2
rl,rl_1_1,Siganus virgatus ,"rl_1_1_4,8_5",48,12.9702472,3,4,3
rl,rl_1_1,Siganus virgatus ,"rl_1_1_4,8_9",13,3.512775283,3,4,2
rl,rl_1_1,Siganus virgatus ,"rl_1_1_4,9_3",30,8.1064045,3,4,3
rl,rl_1_2,Siganus virgatus ,"rl_1_2_1,9_1",5,1.351067417,3,1,2
rl,rl_1_2,Siganus virgatus ,"rl_1_2_2,11_3",11,2.972348317,3,2,2
rl,rl_1_2,Siganus virgatus ,"rl_1_2_2,11_4",21,5.67448315,3,2,3
rl,rl_1_2,Siganus virgatus ,"rl_1_2_2,12_2",13,3.6207455,3,2,3
rl,rl_1_2,Siganus virgatus ,"rl_1_2_2,2_3",10,2.702134833,3,2,2
rl,rl_1_2,Siganus virgatus ,"rl_1_2_2,9_2",18,4.8638427,3,2,3
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,10_1",16,4.323415733,3,3,2
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,10_11",6,1.6212809,3,3,2
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,10_7",5,1.351067417,3,3,2
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,11_3",1,0.270213483,3,3,1
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,12_3",13,3.512775283,3,3,3
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,13_5",3,0.81064045,3,3,1
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,3_5",9,2.43192135,3,3,2
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,5_1",2,0.540426967,3,3,1
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,5_3",2,0.540426967,3,3,1
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,5_4",9,2.43192135,3,3,2
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,6_2",12,3.2425618,3,3,1
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,6_3",14,3.782988767,3,3,3
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,7_8",5,1.351067417,3,3,1
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,8_2",5,1.351067417,3,3,2
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,8_3",11,2.972348317,3,3,3
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,9_1",7,1.891494383,3,3,2
rl,rl_1_2,Siganus virgatus ,"rl_1_2_3,9_2",9,2.43192135,3,3,2
rl,rl_1_2,Siganus virgatus ,"rl_1_2_4,10_5",5,1.351067417,3,4,1
rl,rl_1_2,Siganus virgatus ,"rl_1_2_4,10_6",2,0.540426967,3,4,1
rl,rl_1_2,Siganus virgatus ,"rl_1_2_4,12_4",5,1.351067417,3,4,2
rl,rl_1_2,Siganus virgatus ,"rl_1_2_4,2_7",15,4.05320225,3,4,2
rl,rl_1_2,Siganus virgatus ,"rl_1_2_4,3_1",13,3.512775283,3,4,2
rl,rl_1_2,Siganus virgatus ,"rl_1_2_4,3_4",8,2.161707867,3,4,2
rl,rl_1_2,Siganus virgatus ,"rl_1_2_4,4_4",8,2.161707867,3,4,1
rl,rl_1_2,Siganus virgatus ,"rl_1_2_4,4_5",6,1.6212809,3,4,1
rl,rl_1_2,Siganus virgatus ,"rl_1_2_4,4_8",13,3.512775283,3,4,2
rl,rl_1_2,Siganus virgatus ,"rl_1_2_4,6_1",7,1.891494383,3,4,2
rl,rl_1_2,Siganus virgatus ,"rl_1_2_4,8_3",10,2.702134833,3,4,2
rl,rl_1_2,Siganus virgatus ,"rl_1_2_4,8_4",6,1.6212809,3,4,2
rl,rl_3_1,Siganus virgatus ,"rl_3_1_3,12_3",7,1.891494383,3,3,2
rl,rl_3_1,Siganus virgatus ,"rl_3_1_3,12_4",2,0.540426967,3,3,1
rl,rl_3_1,Siganus virgatus ,"rl_3_1_3,2_2",12,3.2425618,3,3,3
rl,rl_3_1,Siganus virgatus ,"rl_3_1_3,3_3",1,0.270213483,3,3,1
rl,rl_3_1,Siganus virgatus ,"rl_3_1_3,4_1",17,4.593629217,3,3,2
rl,rl_3_1,Siganus virgatus ,"rl_3_1_3,4_3",4,1.080853933,3,3,1
rl,rl_3_1,Siganus virgatus ,"rl_3_1_3,5_2",5,1.351067417,3,3,2
rl,rl_3_1,Siganus virgatus ,"rl_3_1_3,6_2",3,0.81064045,3,3,1
rl,rl_3_1,Siganus virgatus ,"rl_3_1_3,6_3",4,1.080853933,3,3,1
rl,rl_3_1,Siganus virgatus ,"rl_3_1_3,7_5",2,0.540426967,3,3,1
rl,rl_3_1,Siganus virgatus ,"rl_3_1_3,8_1",12,3.2425618,3,3,2
rl,rl_3_1,Siganus virgatus ,"rl_3_1_3,8_3",5,1.351067417,3,3,2
rl,rl_3_1,Siganus virgatus ,"rl_3_1_3,8_5",3,0.81064045,3,3,1
rl,rl_3_1,Siganus virgatus ,"rl_3_1_3,9_4",2,0.540426967,3,3,1
rl,rl_3_1,Siganus virgatus ,"rl_3_1_4,1_1",2,0.540426967,3,4,1
rl,rl_3_1,Siganus virgatus ,"rl_3_1_4,2_1",2,0.540426967,3,4,2
rl,rl_3_1,Siganus virgatus ,"rl_3_1_4,3_2",8,2.161707867,3,4,2
rl,rl_3_1,Siganus virgatus ,"rl_3_1_4,3_3",3,0.81064045,3,4,1
rl,rl_3_1,Siganus virgatus ,"rl_3_1_4,4_3",1,0.270213483,3,4,1
rl,rl_3_1,Siganus virgatus ,"rl_3_1_4,4_8",29,7.836191017,3,4,2
rl,rl_3_1,Siganus virgatus ,"rl_3_1_4,4_9",27,7.29576405,3,4,2
rl,rl_3_1,Siganus virgatus ,"rl_3_1_4,5_1",5,1.351067417,3,4,2
rl,rl_3_1,Siganus virgatus ,"rl_3_1_4,7_3",3,0.81064045,3,4,1
rl,rl_3_1,Siganus virgatus ,"rl_3_1_4,7_4",4,1.080853933,3,4,1
rl,rl_3_1,Siganus virgatus ,"rl_3_1_4,8_2",5,1.351067417,3,4,2
rl,rl_3_1,Siganus virgatus ,"rl_3_1_4,8_5",8,2.161707867,3,4,2
rl,rl_3_1,Siganus virgatus ,"rl_3_1_4,9_2",5,1.351067417,3,4,2
rl,rl_3_1,Siganus virgatus ,"rl_3_1_4,9_5",3,0.81064045,3,4,1
rl,rl_5_1,Siganus virgatus ,"rl_5_1_1,4_2",6,1.6212809,3,1,1
rl,rl_5_1,Siganus virgatus ,"rl_5_1_1,4_3",3,0.81064045,3,1,2
rl,rl_5_1,Siganus virgatus ,"rl_5_1_1,7_3",5,1.351067417,3,1,2
rl,rl_5_1,Siganus virgatus ,"rl_5_1_2,2_3",2,0.540426967,3,2,1
rl,rl_5_1,Siganus virgatus ,"rl_5_1_2,4_2",4,1.080853933,3,2,1
rl,rl_5_1,Siganus virgatus ,"rl_5_1_2,4_4",12,3.2425618,3,2,3
rl,rl_5_1,Siganus virgatus ,"rl_5_1_2,5_4",1,0.270213483,3,2,1
rl,rl_5_1,Siganus virgatus ,"rl_5_1_3,1_4",7,1.891494383,3,3,2
rl,rl_5_1,Siganus virgatus ,"rl_5_1_3,10_3",24,6.4851236,3,3,3
rl,rl_5_1,Siganus virgatus ,"rl_5_1_3,10_4",7,1.891494383,3,3,2
rl,rl_5_1,Siganus virgatus ,"rl_5_1_3,2_1",11,2.972348317,3,3,3
rl,rl_5_1,Siganus virgatus ,"rl_5_1_3,3_4",2,0.540426967,3,3,1
rl,rl_5_1,Siganus virgatus ,"rl_5_1_3,3_5",2,0.540426967,3,3,1
rl,rl_5_1,Siganus virgatus ,"rl_5_1_3,4_6",14,3.782988767,3,3,1
rl,rl_5_1,Siganus virgatus ,"rl_5_1_3,5_1",4,1.080853933,3,3,2
rl,rl_5_1,Siganus virgatus ,"rl_5_1_3,6_3",22,5.944696633,3,3,3
rl,rl_5_1,Siganus virgatus ,"rl_5_1_3,8_2",25,6.755337083,3,3,3
rl,rl_5_1,Siganus virgatus ,"rl_5_1_3,8_3",8,2.161707867,3,3,2
rl,rl_5_1,Siganus virgatus ,"rl_5_1_3,9_5",1,0.270213483,3,3,1
rl,rl_5_1,Siganus virgatus ,"rl_5_1_4,1_3",8,2.161707867,3,4,2
rl,rl_5_1,Siganus virgatus ,"rl_5_1_4,10_2",4,1.080853933,3,4,1
rl,rl_5_1,Siganus virgatus ,"rl_5_1_4,10_5",3,0.81064045,3,4,1
rl,rl_5_1,Siganus virgatus ,"rl_5_1_4,11_1",3,0.81064045,3,4,1
rl,rl_5_1,Siganus virgatus ,"rl_5_1_4,11_3",5,1.351067417,3,4,1
rl,rl_5_1,Siganus virgatus ,"rl_5_1_4,11_4",2,0.540426967,3,4,1
rl,rl_5_1,Siganus virgatus ,"rl_5_1_4,12_2",2,0.540426967,3,4,1
rl,rl_5_1,Siganus virgatus ,"rl_5_1_4,2_4",9,2.43192135,3,4,2
rl,rl_5_1,Siganus virgatus ,"rl_5_1_4,2_7",1,0.270213483,3,4,1
rl,rl_5_1,Siganus virgatus ,"rl_5_1_4,3_3",7,1.891494383,3,4,2
rl,rl_5_1,Siganus virgatus ,"rl_5_1_4,3_4",5,1.351067417,3,4,1
rl,rl_5_1,Siganus virgatus ,"rl_5_1_4,4_4",1,0.270213483,3,4,1
rl,rl_5_1,Siganus virgatus ,"rl_5_1_4,6_3",12,3.2425618,3,4,2
rl,rl_5_1,Siganus virgatus ,"rl_5_1_4,6_6",10,2.702134833,3,4,2
rl,rl_5_1,Siganus virgatus ,"rl_5_1_4,6_7",15,4.05320225,3,4,3
rl,rl_5_1,Siganus virgatus ,"rl_5_1_4,6_8",8,2.161707867,3,4,2
rl,rl_5_1,Siganus virgatus ,"rl_5_1_4,9_3",3,0.81064045,3,4,1
rl,rl_5_1,Siganus virgatus ,"rl_5_1_4,9_5",8,2.161707867,3,4,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_1,10_1",19,5.134056183,3,1,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_1,10_2",3,0.81064045,3,1,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_1,6_6",1,0.270213483,3,1,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_1,8_2",2,0.540426967,3,1,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_2,3_3",2,0.540426967,3,2,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_2,4_3",4,1.080853933,3,2,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_2,4_5",2,0.540426967,3,2,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_2,5_2",3,0.81064045,3,2,1
